city,year,weekofyear,total_cases,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,Month,TempRange,Vegetation,X1,X2
sj,2003,25,10,6/18/03,0.0675,0.0484,0.1730429,0.1369857,39.21,299.8857143,300.0142857,295.6314286,301.6,297.9,21.81,77.73142857,39.21,17.02285714,2.457142857,27.47142857,5.585714286,30.6,23.9,36.6,6,3.7,0.4259286,11.21499584,-21.81825099
sj,2003,26,14,6/25/03,-0.1798,-0.05245,0.1182714,0.1597286,17.92,299.9114286,300.1428571,296.3528571,301.9,298.5,18.4,80.98,17.92,17.75428571,2.4,28.02857143,6.042857143,32.2,24.4,0.6,6,3.4,0.04575,10.5165673,-21.37754701
sj,2003,27,11,7/2/03,-0.0853,0.02575,0.2083857,0.2085571,0,300.3557143,300.5,296.3628571,302,298.4,5.8,78.92857143,0,17.74428571,2.542857143,28.64285714,6.1,32.8,24.4,13,7,3.6,0.3573928,10.25181156,-21.31959908
sj,2003,29,25,7/16/03,-0.05675,-0.1126667,0.2248714,0.1869,62.57,300.1542857,300.3428571,296.3157143,301.7,298.4,21.9,79.74428571,62.57,17.72428571,1.914285714,27.47142857,5.885714286,31.7,21.7,43,7,3.3,0.2423547,11.21508111,-22.68420594
sj,2003,30,17,7/23/03,0.1045,0.0661,0.1618571,0.1561714,0,300.5014286,300.4857143,296.2928571,302.6,298.2,13.4,77.8,0,17.65857143,2.8,28.14285714,6.114285714,32.8,23.3,8,7,4.4,0.4886285,9.881800439,-21.68091636
sj,2003,31,18,7/30/03,0.04995,-0.03565,0.1580333,0.192,41.92,300.13,300.3,296.8942857,301.8,298.9,46.9,82.60142857,41.92,18.33857143,1.828571429,27.87142857,5.557142857,31.7,24.4,48.9,7,2.9,0.3643333,10.66437099,-22.86279688
sj,2003,32,25,8/6/03,0.0785,0.03633333,0.2077857,0.2106714,28,300.38,300.5714286,296.79,302.1,298.8,22.5,80.84,28,18.21571429,2.257142857,28.07142857,5.8,31.7,25,8.2,8,3.3,0.53329043,9.938644346,-22.3458422
sj,2003,33,21,8/13/03,0.0348,0.0317,0.2225714,0.2039857,11.37,300.5128571,300.5785714,296.69,302.5,298.8,29.1,79.78857143,11.37,18.14571429,2.557142857,27.92857143,5.871428571,32.2,24.4,17,8,3.7,0.4930571,9.674256807,-22.27921731
sj,2003,34,31,8/20/03,0.0726,0.0519,0.1617286,0.1578143,42.46,300.7742857,300.7928571,296.6114286,302.8,298.9,31,78.25428571,42.46,18.06142857,2.785714286,28.14285714,6.928571429,32.2,23.9,25.7,8,3.9,0.4440429,9.969228112,-22.91521835
sj,2003,37,35,9/10/03,0.09445,-0.01352,0.2407,0.2419286,16.81,300.9671429,301.2285714,297.1085714,303.7,299,12.5,79.70428571,16.81,18.63571429,3.142857143,28.72857143,6.328571429,34.4,25,20.9,9,4.7,0.5635586,9.186417854,-22.86084879
sj,2003,38,28,9/17/03,-0.0939,0.086425,0.2489,0.2247429,38.7,301.1428571,301.4,296.7757143,304.3,298.8,13.9,77.36714286,38.7,18.29857143,3.457142857,28.87142857,6.485714286,34.4,25,2.3,9,5.5,0.4661679,9.210997389,-23.17226681
sj,2003,39,37,9/24/03,-0.0874,0.09725,0.2545714,0.2119143,99.61,300.7914286,300.9142857,297.12,303.3,298.7,26.59,80.53,99.61,18.67857143,2.714285714,28.04285714,7.442857143,33.9,22.2,76.5,9,4.6,0.4763357,9.492963765,-25.51240518
sj,2003,41,34,10/8/03,0.0204,0.03275,0.1634429,0.1103714,0.61,300.9328571,301.1,296.3842857,303.2,299.2,6.3,76.43571429,0.61,17.88428571,2.857142857,28.1,6.042857143,31.7,24.4,0.8,10,4,0.3269643,8.561819017,-22.97232606
sj,2003,42,30,10/15/03,0.0161,0.0371,0.2434,0.2677286,118.5,300.6785714,300.8285714,296.94,302.9,298.3,97.7,80.25,118.5,18.48571429,2.514285714,27.12857143,6.685714286,32.2,22.8,61,10,4.6,0.5643286,8.724311697,-26.27441771
sj,2003,43,39,10/22/03,-0.0416,0.0553,0.1699286,0.1281714,20.44,301.09,301.1571429,296.79,302.9,299,10.7,77.53142857,20.44,18.30142857,2.857142857,28.02857143,7,32.8,23.9,10.9,10,3.9,0.3118,8.51928323,-23.42213881
sj,2003,44,39,10/29/03,0.0892,3.50E-04,0.09465,0.08811429,96.7,300.9528571,301.1142857,296.6514286,303.4,298.6,17.08,77.56142857,96.7,18.15714286,2.8,27.8,6.928571429,33.3,23.9,11,10,4.8,0.27231429,9.300842981,-25.50864128
sj,2003,46,34,11/12/03,0.06925,0.055375,0.06548571,0.07488571,97.28,300.0542857,300.05,296.6657143,301.7,298.3,92.1,81.82571429,97.28,18.16,2.3,27.15714286,6.857142857,31.7,22.8,74.7,11,3.4,0.26499642,8.393847007,-26.19305446
sj,2003,47,30,11/19/03,-0.21795,0.015,0.1281429,0.1350143,390.6,299.0728571,299.15,296.8314286,300.7,297.7,181.74,87.57571429,390.6,18.37,1.985714286,26.3,4.685714286,31.7,23.9,133.2,11,3,0.0602072,13.24439249,-25.97930242
sj,2003,48,37,11/26/03,-0.07015,-0.037775,0.2369429,0.2084571,16.2,298.8142857,298.9071429,295.76,301,297.2,38.7,83.41,16.2,17.22714286,2.357142857,25.97142857,6.114285714,30.6,22.8,54.2,11,3.8,0.337475,7.861187429,-24.32282496
sj,2003,49,29,12/3/03,-0.00305,0.0534,0.1275667,0.1174857,0,299.1071429,299.2428571,294.8085714,300.7,297.4,10.26,77.30857143,0,16.20428571,1.942857143,26.18571429,5.614285714,29.4,21.7,2.1,12,3.3,0.2954024,6.235489491,-29.02752587
sj,2003,50,26,12/10/03,-0.1476,-0.1538,0.1616833,0.1077714,182.81,299.1742857,299.1857143,295.0314286,301.5,297.5,50.6,78.23285714,182.81,16.46857143,2.142857143,25.64285714,5.014285714,29.4,22.2,82.8,12,4,-0.0319453,7.97254103,-26.84465057
sj,2003,51,15,12/17/03,-0.03753333,-0.0526,0.2905667,0.1977429,0,298.5557143,298.6071429,294.9928571,300.5,296.9,12.28,80.79714286,0,16.39,2.157142857,25.84285714,5.414285714,29.4,22.2,11,12,3.6,0.39817627,6.025601172,-29.14653678
sj,2003,52,22,12/24/03,0.02085,-0.0398,0.1581375,0.1479444,1.96,299.0442857,299.1785714,295.0257143,300.8,297.2,9.14,78.68857143,1.96,16.37571429,2.7,26.01428571,6.5,30,21.1,12,12,3.6,0.2871319,5.947869952,-29.19793408
sj,2004,2,20,1/8/04,-0.0731,0.0172,0.2147286,0.2224429,0,297.6485714,297.5714286,292.3742857,299.3,296.1,20.7,72.57714286,0,13.88142857,2.028571429,24.38571429,5.557142857,27.8,20.6,15.6,1,3.2,0.3812715,5.366350272,-29.42593403
sj,2004,4,10,1/22/04,-0.18635,-0.178625,-0.01553333,0.01025,0,297.7285714,298.1071429,293.6657143,300.2,295.7,1.1,78.26428571,0,15.06142857,3.042857143,24.52857143,6.1,27.8,20.6,10.2,1,4.5,-0.37025833,5.177396596,-29.55714137
sj,2004,5,21,1/29/04,-0.0535,-0.108,0.2362571,0.2804143,0,297.56,297.6,292.8785714,300,295.8,2,75.42285714,0,14.39,2.457142857,24.62857143,6.2,28.9,20,1.8,1,4.2,0.3551714,5.023742214,-29.67612168
sj,2004,7,14,2/12/04,-0.0423,0.0231,0.2463857,0.1925571,0,298.3257143,298.5071429,293.5185714,299.8,297.3,3.04,74.65,0,14.87428571,1.985714286,24.88571429,6.728571429,28.9,20,15,2,2.5,0.4197428,4.729123762,-29.67522807
sj,2004,8,9,2/19/04,-0.1567,-0.0768,0.1538429,0.1494,0,298.2885714,298.5714286,293.27,300.1,297.2,1.7,73.79142857,0,14.65285714,2.457142857,25.2,6.942857143,29.4,20.6,11.4,2,2.9,0.0697429,4.59698506,-29.70119692
sj,2004,9,11,2/26/04,0.05716667,0.052025,0.139,0.1584429,0,297.5342857,297.9571429,293.6185714,300.6,295.8,19.92,79.02714286,0,15.00428571,2.628571429,24.18571429,6.728571429,28.3,19.4,19.3,2,4.8,0.40663457,4.403006157,-29.51502624
sj,2004,10,5,3/4/04,-0.0638,0.0905,0.2206,0.2357714,0,297.8242857,298.0571429,293.6457143,301.2,296,16.2,77.76142857,0,15.06571429,2.685714286,25.15714286,7.214285714,31.1,20.6,15.8,3,5.2,0.4830714,4.283505227,-29.54334055
sj,2004,11,6,3/11/04,-0.0505,0.02825,0.1867,0.1538,0,297.5042857,297.6285714,292.1857143,300,296,6.27,72.30571429,0,13.67142857,2.228571429,25.42857143,5.957142857,30.6,21.1,2.5,3,4,0.31825,4.184250056,-29.68242861
sj,2004,13,11,3/25/04,-0.40625,0.07343333,0.1199,0.1322667,0,298.32,298.6,293.9614286,300.1,297.3,11.1,76.87142857,0,15.33857143,2.285714286,25.55714286,6.728571429,30,21.1,3,3,2.8,-0.08064997,3.882987446,-29.66414026
sj,2004,15,3,4/8/04,0.4934,0.1412,0.3543429,0.2740857,0,297.7585714,298.0857143,293.3228571,300.9,295.6,11,76.44571429,0,14.75571429,3.2,25.4,7.385714286,31.1,20.6,5.6,4,5.3,1.2630286,3.608753462,-29.59992889
sj,2004,16,2,4/15/04,0.0061,0.0162,0.1967286,0.1820857,5.75,298.6942857,298.9071429,294.3328571,301.1,296.6,2.6,77.06,5.75,15.74857143,3.1,25.95714286,6.085714286,29.4,22.8,31.5,4,4.5,0.4011143,3.316835219,-29.4927015
sj,2004,20,5,5/13/04,-0.0904,0.118525,0.1076333,0.21006,15.78,298.7657143,298.9142857,295.37,301.3,297.2,36.9,81.71142857,15.78,16.73,2.657142857,26.72857143,5.528571429,31.1,22.8,18.1,5,4.1,0.3458183,1.7128721,-28.790169
sj,2004,21,3,5/20/04,0.05286667,0.06016667,0.1156429,0.1297857,96.99,298.1214286,298.1142857,295.1542857,300,296.5,79,83.83285714,96.99,16.52142857,1.771428571,26.04285714,4.671428571,29.4,22.8,53.6,5,3.5,0.35846194,2.551144276,-26.78253447
sj,2004,22,12,5/27/04,-0.02563333,-0.008066667,0.1591143,0.1588,175.41,298.3657143,298.4571429,295.3471429,300.4,297.2,90.2,83.55,175.41,16.74,2,24.81428571,4.914285714,28.9,21.7,145.8,5,3.2,0.284214303,2.99468455,-25.22563898
sj,2004,23,13,6/3/04,-0.07055,-0.02854,0.08158571,0.1132429,13.51,300.0542857,300.2071429,296.4457143,302.2,298.2,5.36,80.91428571,13.51,17.88142857,2.9,27.95714286,7.542857143,33.3,22.8,4.6,6,4,0.09573861,0.884265942,-28.6636768
sj,2004,24,10,6/10/04,0.0218,-0.0441,0.1412,0.1782429,6.12,299.8171429,299.7571429,296.1014286,301.5,298,30.07,80.17714286,6.12,17.47571429,2.314285714,28.04285714,6.342857143,31.7,23.9,17.6,6,3.5,0.2971429,0.745834273,-28.52769324
sj,2004,25,13,6/17/04,0.017425,0.07494,0.1466571,0.1337429,13.07,300.0371429,300.1357143,296.5885714,302.5,297.8,20,81.56142857,13.07,17.98428571,3.242857143,28.32857143,7.128571429,33.3,22.8,81.5,6,4.7,0.372765,0.662496797,-27.75440271
sj,2004,26,13,6/24/04,0.0101,-0.00385,0.1837714,0.1702143,41.41,300.5371429,300.6428571,296.4157143,302.5,297.9,17,78.29714286,41.41,17.79428571,2.857142857,28.22857143,6.271428571,32.2,23.9,8.9,6,4.6,0.3602357,-0.09180654,-27.88505253
sj,2004,28,21,7/8/04,-0.0267,-0.01173333,0.1683286,0.1751143,39.05,300.2585714,300.2571429,296.33,301.9,298.6,43.83,79.18142857,39.05,17.72857143,2.571428571,27.82857143,6.428571429,31.1,23.3,76.5,7,3.3,0.30500957,0.372524611,-27.26465866
sj,2004,29,18,7/15/04,-0.0529,-0.101,0.1853143,0.1498429,59.15,300.5757143,300.6714286,296.7971429,302.4,299,15.8,79.99571429,59.15,18.25285714,2.2,28.24285714,5.242857143,31.7,25,16,7,3.4,0.1812572,-0.419879822,-27.41704244
sj,2004,30,8,7/22/04,0.0674,0.08983333,0.1748286,0.1487429,23.74,300.4014286,300.4,296.0957143,302.3,298.4,31.21,77.49857143,23.74,17.51,2.685714286,28.01428571,6.528571429,31.7,23.9,26.2,7,3.9,0.48080483,-0.602271673,-27.52968652
sj,2004,31,7,7/29/04,-0.0117,-0.05443333,0.1905286,0.1573,40.86,300.2342857,300.2857143,296.8228571,302.1,298.5,31.51,81.80714286,40.86,18.30714286,2.571428571,28.04285714,6.371428571,31.7,23.9,44,7,3.6,0.28169527,-0.569484993,-27.23005075
sj,2004,32,20,8/5/04,0.0058,0.0327,0.1741,0.1838143,35.99,300.5885714,300.6428571,296.6,302.7,298.4,24.6,79.02571429,35.99,18.05285714,2.971428571,28.52857143,6.585714286,32.2,24.4,12.8,8,4.3,0.3964143,-0.942169231,-27.25007843
sj,2004,33,14,8/12/04,0.0374,0.1084,0.1253,0.1774143,20.92,300.9957143,301.2,296.4,302.9,299.2,14.1,76.17142857,20.92,17.81857143,2.657142857,28.94285714,7.228571429,33.9,24.4,10.5,8,3.7,0.4485143,-1.088221193,-26.97721472
sj,2004,34,14,8/19/04,-0.0164,-0.021875,0.1816,0.1706,37.3,300.7942857,300.85,297.2685714,302.6,298.6,44.4,81.26428571,37.3,18.77428571,2.585714286,29,6.314285714,32.2,24.4,28.3,8,4,0.313925,-1.245278458,-27.07759092
sj,2004,35,7,8/26/04,0.0996,0.0633,0.1006571,0.1094286,20.3,300.9128571,301.05,297.0542857,302.6,298.7,13.5,79.68428571,20.3,18.53142857,2.642857143,29.05714286,6.485714286,33.3,25,20.6,8,3.9,0.3729857,-1.271854383,-26.71586277
sj,2004,36,14,9/2/04,0.0414,0.0498,0.1631286,0.1992,62.61,300.8614286,300.9,296.39,302.6,298.9,25.37,76.71142857,62.61,17.82285714,2.628571429,28.61428571,7.057142857,32.8,24.4,23.8,9,3.7,0.4535286,-1.657159112,-27.04474257
sj,2004,37,10,9/9/04,0.1076,0.074925,0.1059143,0.09598571,42.51,300.9585714,301,297.15,302.8,299.3,33.4,79.86571429,42.51,18.71714286,2.342857143,28.98571429,6.971428571,33.9,25,20.6,9,3.5,0.38442501,-1.702773987,-26.7463931
sj,2004,40,13,9/30/04,0.033475,0.007625,0.24358,0.1786333,10.06,301.0285714,301.2071429,296.4785714,303.6,298.7,8.57,76.47142857,10.06,17.96428571,3.671428571,29.14285714,8.085714286,34.4,24.4,21.8,9,4.9,0.4633133,-2.029891251,-25.82184376
sj,2004,41,18,10/7/04,-0.0168,0.02526667,0.09047143,0.05836667,34.73,300.68,300.6785714,296.5842857,302.5,298.9,35.7,78.47714286,34.73,18.07285714,2.557142857,28.28571429,6.214285714,31.7,24.4,24.4,10,3.6,0.15730477,-2.258904752,-26.24414011
sj,2004,43,16,10/21/04,0.0969,0.07463333,0.08211667,0.0797,10.82,300.6471429,300.8071429,296.2214286,302.7,299.2,18,76.92285714,10.82,17.69571429,2.442857143,28.28571429,6.728571429,32.2,23.9,15.1,10,3.5,0.33335,-2.419316909,-25.47368006
sj,2004,44,20,10/28/04,0.0802,0.088,0.096,0.1182286,96.72,299.8928571,300.1571429,296.26,302.4,298.6,25.2,80.65571429,96.72,17.76428571,2.371428571,27.5,5.642857143,31.7,23.9,34.1,10,3.8,0.3824286,-3.714963768,-27.20534734
sj,2004,45,17,11/4/04,0.1337,0.1288,0.24505,0.1911143,105.49,299.67,299.9,295.3757143,301.8,298.2,31.2,77.53285714,105.49,16.81857143,2.4,27.05714286,6.528571429,30.6,22.8,109,11,3.6,0.6986643,-4.83652016,-27.34287587
sj,2004,46,4,11/11/04,0.0199,-0.00135,0.039,0.06477143,18.75,299.9214286,299.9714286,295.5985714,302.1,298.3,24.5,77.31142857,18.75,17.03857143,2.4,27.24285714,6.357142857,31.1,23.9,7.7,11,3.8,0.12232143,-2.697415697,-25.15977619
sj,2004,47,15,11/18/04,0.3274,-0.0064,0.2224857,0.1364714,122.87,298.5471429,298.5571429,295.5571429,300.4,296.9,145.8,83.62857143,122.87,17.00714286,1.857142857,26.32857143,4.628571429,28.9,23.3,70.7,11,3.5,0.6799571,-5.22824909,-27.93013901
sj,2004,48,8,11/25/04,0.0435,-0.0607,0.1951571,0.2427714,18.37,298.43,298.4571429,293.4557143,300,297,24.9,74.30285714,18.37,14.92142857,1.971428571,26.32857143,4.9,29.4,23.3,26.9,11,3,0.4207285,-2.973763414,-24.89100773
sj,2004,49,6,12/2/04,-0.1613,-0.08855,0.2108714,0.2731429,0,298.7914286,298.9,293.74,300.3,297.6,2.71,73.75714286,0,15.16285714,2.114285714,25.64285714,6.442857143,28.9,21.1,7.7,12,2.7,0.2341643,-2.991226712,-24.52641985
sj,2004,50,12,12/9/04,-0.0039,-0.0262,0.2083167,0.17965,0,298.1642857,298.3642857,293.2742857,300.2,296.1,2.8,74.32571429,0,14.70857143,2.357142857,25.15714286,6.314285714,28.9,20.6,10.4,12,4.1,0.3578667,-3.098346387,-24.39090915
sj,2004,51,15,12/16/04,-0.15165,-0.0214,0.1828167,0.1342571,5.54,298.8028571,298.95,295.2528571,300.8,297.5,29.32,80.88857143,5.54,16.62142857,2.242857143,26.27142857,5.628571429,30.6,22.8,30.6,12,3.3,0.1440238,-3.320828015,-24.33083288
sj,2004,52,11,12/23/04,-0.1261,-0.06296667,0.1994857,0.14035,150.31,298.6828571,298.8714286,295.7414286,300.9,296.9,41.3,83.95285714,150.31,17.14857143,2.057142857,26.24285714,5.714285714,30,22.8,55.7,12,4,0.15076903,-5.505931584,-27.68865929
sj,2005,1,15,1/8/05,0.0079,-0.04963333,0.1246571,0.1004429,0,297.5871429,297.6642857,292.7714286,299.5,296.1,21.68,74.77857143,0,14.26142857,1.957142857,24.98571429,4.9,28.3,21.1,23.8,1,3.4,0.18336667,-4.021155572,-23.2698046
sj,2005,2,17,1/15/05,0.02435,-0.019275,0.1335429,0.1272429,0,297.6,297.6142857,293.6671429,298.9,296.2,43.1,78.79857143,0,15.04285714,1.914285714,25.2,5.385714286,28.3,22.2,55.6,1,2.7,0.2658608,-4.21301831,-23.39615399
sj,2005,3,7,1/22/05,-0.1118333,-0.07645,0.2029,0.2233571,14.67,297.3957143,297.5571429,294.3085714,299.4,295.8,76.36,83.05571429,14.67,15.67142857,1.914285714,25.22857143,4.914285714,28.3,21.7,32.4,1,3.6,0.2379738,-4.632024758,-23.408876
sj,2005,4,7,1/29/05,-0.0479,0.0431,0.1743,0.1456429,15.2,296.5357143,296.6142857,292.5128571,299,294.8,31.85,78.53857143,15.2,14.09142857,2.657142857,23.75714286,6.328571429,28.3,17.8,34,1,4.2,0.3151429,-4.517445047,-23.17374939
sj,2005,5,8,2/5/05,0.0442,-0.0758,0.2056,0.1781429,0,296.1528571,296.1714286,292.2,297.8,294.3,31.8,78.64,0,13.77,1.971428571,23.71428571,4.528571429,27.8,19.4,5.4,2,3.5,0.3521429,-4.374271927,-22.83765815
sj,2005,6,9,2/12/05,-0.08175,-0.03735,0.2976571,0.3102571,0,296.1014286,296.1714286,290.4671429,299.5,293.3,6.4,70.79571429,0,12.36285714,3.114285714,23.31428571,5.985714286,26.7,19.4,10.1,2,6.2,0.4888142,-4.403362767,-22.58444899
sj,2005,8,12,2/26/05,0.1083,-0.04855,0.1908714,0.1969714,0,296.48,296.55,291.5842857,298,295,10.1,74.19142857,0,13.24142857,2.157142857,24.48571429,4.614285714,27.2,21.7,2.1,2,3,0.4475928,-4.563576694,-22.37725919
sj,2005,9,5,3/5/05,-0.1036667,-0.04113333,0.1607,0.1097667,0,297.2714286,297.45,293.2742857,300.3,295.5,5.92,78.66714286,0,14.75,2.957142857,25.02857143,7.128571429,30.6,20,5.3,3,4.8,0.12566667,-4.694763183,-22.26824206
sj,2005,11,11,3/19/05,0.0644,0.01095,0.1937429,0.2441714,0,297.8514286,297.9142857,292.7857143,301.6,294.8,0.3,73.58571429,0,14.28285714,4.257142857,25.84285714,8.414285714,33.3,20,0,3,6.8,0.5132643,-4.87494269,-22.04356734
sj,2005,12,4,3/26/05,-0.044,-0.0753,0.1609286,0.2079714,0,298.2471429,298.5,293.2171429,301.2,295.6,0.2,73.86714286,0,14.66857143,3.914285714,26.4,8.514285714,32.8,20,0,3,5.6,0.2496,-4.97408845,-21.93864257
sj,2005,14,7,4/9/05,0.0045,-4.80E-04,0.1233167,0.1557833,13.44,299.1071429,299.3642857,294.9285714,301.5,297.4,8,78.00285714,13.44,16.30428571,3.014285714,27.3,7.485714286,33.3,22.2,7.4,4,4.1,0.28312,-5.399753991,-21.81172215
sj,2005,15,1,4/16/05,-0.1235,-0.1235,0.1525833,0.1210857,33.69,299.19,299.3785714,294.9471429,301.9,296.8,23.7,77.65,33.69,16.31571429,3.385714286,27.4,8.157142857,32.8,22.8,21.1,4,5.1,0.026669,-6.138125695,-21.69663015
sj,2005,16,1,4/23/05,0.01683333,0.005433333,0.09328333,0.1092167,42.88,300.0128571,300.1071429,295.6485714,302.7,297.1,3.6,77.24285714,42.88,17.05571429,3.728571429,28.17142857,8.414285714,33.9,22.2,97.3,4,5.6,0.224766693,-7.550871848,-21.88791912
sj,2005,18,2,5/7/05,-0.1362,-0.2498,0.2218,0.2113714,0,299.54,299.5642857,295.5542857,301.9,297.5,11,78.90714286,0,16.96285714,2.757142857,27.37142857,5.7,31.7,23.3,48.2,5,4.4,0.0471714,-5.861376423,-21.22061212
sj,2005,19,6,5/14/05,0.06313333,0.082275,0.1302667,0.09501667,38.66,299.9485714,299.9428571,295.3,301.8,297.9,10.11,75.69857143,38.66,16.67285714,2.914285714,27.3,6.228571429,31.7,23.3,11.4,5,3.9,0.3706917,-6.560649373,-21.01392663
sj,2005,21,4,5/28/05,0.0476,0.06735,0.0966,0.08731429,156.94,299.8057143,300.0357143,296.9,303,297.1,145.7,84.33571429,156.94,18.48571429,3.071428571,28.38571429,6.657142857,35,23.9,71.2,5,5.9,0.29886429,-8.995928926,-23.39707308
sj,2005,22,10,6/4/05,-0.0143,-0.004475,0.1778,0.1467571,84.78,300.84,300.8785714,297.5985714,303.4,298.7,14.59,82.63,84.78,19.20714286,2.9,28.84285714,6.342857143,34.4,25,23.9,6,4.7,0.3057821,-8.283026392,-21.00923259
sj,2005,23,12,6/11/05,0.0606,0.09883333,0.1881857,0.1763,32.02,301.1171429,301.1285714,296.6885714,303,299.4,4.5,76.94,32.02,18.16571429,2.571428571,28.72857143,5.957142857,32.8,24.4,4.4,6,3.6,0.52391903,-6.812579129,-20.39724251
sj,2005,24,21,6/18/05,0.0449,0.1177,0.1211143,0.1242143,97.46,299.9814286,300.1071429,296.5442857,302.1,298.3,15.9,81.51571429,97.46,18.02857143,2.871428571,27.51428571,5.8,31.1,23.9,44.5,6,3.8,0.4079286,-8.717878085,-20.73583881
sj,2005,26,21,7/2/05,0.0892,0.07075,0.09012857,0.09425714,23.36,301.0885714,301.0785714,297.3142857,302.8,298.9,28.59,80.01285714,23.36,18.84571429,2.585714286,29.04285714,6.814285714,33.3,24.4,52.3,7,3.9,0.34433571,-7.488898993,-19.90374086
sj,2005,27,30,7/9/05,0.0854,0.246675,0.1717857,0.2381,42.06,301.2814286,301.2857143,297.3642857,303.7,299.2,32.4,79.37714286,42.06,18.88571429,2.942857143,29.02857143,6.257142857,33.9,25,34.8,7,4.5,0.7419607,-7.709755482,-19.8066688
sj,2005,28,45,7/16/05,0.0514,0.051625,0.1122571,0.1370143,92.52,300.6671429,300.6214286,297,302.5,298.7,45.28,80.56142857,92.52,18.50857143,2.614285714,28.44285714,6.342857143,32.8,24.4,52.8,7,3.8,0.3522964,-9.039664424,-19.74521139
sj,2005,29,56,7/23/05,-0.0665,-0.021,0.2358286,0.2333429,39.49,300.8714286,300.8928571,296.9814286,303.1,298.8,31.9,79.48142857,39.49,18.48142857,2.442857143,28.38571429,7.1,32.8,23.9,50.3,7,4.3,0.3816715,-8.234337654,-19.18407711
sj,2005,30,75,7/30/05,-0.1087,-0.00945,0.2564429,0.2153714,64.25,300.8528571,300.9214286,297.58,302.9,298.7,34.3,82.40857143,64.25,19.11428571,2.728571429,28.92857143,6.171428571,32.2,23.9,73.8,7,4.2,0.3536643,-8.928699184,-18.91007011
sj,2005,31,83,8/6/05,-0.06475,-0.0267,0.1404,0.1212,80.34,301.1585714,301.1071429,297.2914286,303,299.3,54.1,79.62142857,80.34,18.83142857,2.871428571,28.94285714,5.928571429,33.3,25,41,8,3.7,0.17015,-9.117561282,-18.56891304
sj,2005,33,126,8/20/05,0.0479,0.069675,0.08632857,0.09587143,29.86,301.4657143,301.4642857,297.1885714,303.7,299.2,21.1,77.74,29.86,18.72,3.414285714,29.32857143,6.5,33.3,25.6,18.1,8,4.5,0.299775,-8.642027181,-17.78374148
sj,2005,34,119,8/27/05,-0.1224,0.051,0.1057714,0.1418714,99.02,301.1785714,301.2214286,296.6928571,303.7,299.1,28.1,76.73428571,99.02,18.17428571,3.385714286,27.92857143,7.928571429,33.3,22.8,31.7,8,4.6,0.1762428,-9.397158691,-17.98973421
sj,2005,36,131,9/10/05,0.0022,-0.0271,0.2050286,0.2202333,23.3,301.4657143,301.5142857,296.6428571,304.1,298.6,3.7,75.43857143,23.3,18.15714286,4.428571429,28.85714286,7.057142857,33.9,24.4,8.9,9,5.5,0.4003619,-8.585960274,-17.65207273
sj,2005,37,112,9/17/05,0.0073,0.0049,0.1523429,0.1456286,43.57,302.2,302.1642857,297.7957143,304.3,299.9,11.9,77.27285714,43.57,19.44,3.385714286,29.24285714,7.557142857,33.9,24.4,61,9,4.4,0.3101715,-8.804452682,-17.64427561
sj,2005,38,82,9/24/05,0.0252,-0.05933333,0.1554286,0.1780286,66.86,301.4957143,301.5142857,297,303.7,298.9,14.6,76.66142857,66.86,18.50571429,3.571428571,28.58571429,6.657142857,32.2,24.4,15.1,9,4.8,0.29932387,-9.00819511,-17.3125074
sj,2005,39,73,10/1/05,0.0012,-0.02986667,0.1802833,0.1557333,36.86,301.1142857,301.3714286,297.1285714,304,298.8,38.4,79.08285714,36.86,18.70428571,3.542857143,28.62857143,6.157142857,32.2,25,19.8,10,5.2,0.30734993,-8.544345117,-17.01430088
sj,2005,40,43,10/8/05,0.0488,0.0394,0.1125571,0.07724286,68.31,301.09,301.1285714,296.9571429,303.3,299.5,27.3,78.35142857,68.31,18.49857143,2.685714286,28.01428571,6.342857143,32.8,23.3,18.6,10,3.8,0.27799996,-8.993610862,-16.67044244
sj,2005,41,55,10/15/05,0.0419,0.02793333,0.05515,0.04244286,157.83,299.8342857,300.0142857,296.5471429,303,297.9,60.4,82.26428571,157.83,18.03571429,2.542857143,27.01428571,7.228571429,32.2,22.8,126.9,10,5.1,0.16742619,-10.93561565,-15.62416356
sj,2005,42,55,10/22/05,0.02275,0.0278,0.2403571,0.2043429,112.16,300.6242857,300.8785714,297.3271429,303.1,298,18.7,82.39,112.16,18.95857143,2.928571429,28.04285714,6.442857143,33.9,23.3,45.5,10,5.1,0.49525,-9.813587445,-16.53967867
sj,2005,43,53,10/29/05,-0.029975,0.05126667,0.1705571,0.1623143,20.75,300.6914286,300.7071429,297.3871429,303.1,298.7,70.3,82.42285714,20.75,18.99142857,2.442857143,27.97142857,7.071428571,33.3,23.9,55.1,10,4.4,0.35416307,-8.209073395,-15.93593402
